left	top	width	height	conf	text	name
1584	880	39	31	96.073715	of	01074.jpg
383	930	1242	41	-1.0		01074.jpg
383	930	1242	41	-1.0		01074.jpg
383	930	1242	41	-1.0		01074.jpg
383	932	53	31	96.867836	the	01074.jpg
457	932	89	31	96.343346	State	01074.jpg
566	931	36	31	96.786392	of	01074.jpg
625	931	103	33	96.268356	South	01074.jpg
747	931	168	32	96.449165	Carolina:	01074.jpg
936	930	85	32	96.604118	That	01074.jpg
1040	931	53	31	96.522171	the	01074.jpg
1114	931	128	40	96.193588	County	01074.jpg
1264	931	193	40	96.604668	Supervisor	01074.jpg
1477	930	37	31	93.223457	of	01074.jpg
1537	931	88	31	92.460503	Dor-	01074.jpg
383	982	1241	39	-1.0		01074.jpg
383	982	1241	39	-1.0		01074.jpg
383	982	1241	39	-1.0		01074.jpg
383	983	125	30	96.847588	chester	01074.jpg
527	988	118	33	96.49601	county	01074.jpg
665	983	48	35	96.600922	be,	01074.jpg
734	983	64	30	96.44001	and	01074.jpg
818	982	40	31	96.91774	he	01074.jpg
879	982	26	31	96.403831	is	01074.jpg
926	982	127	39	96.467079	hereby,	01074.jpg
1075	982	148	39	96.783562	required	01074.jpg
1243	987	34	26	96.642845	to	01074.jpg
1297	982	89	31	96.600021	draw	01074.jpg
1407	982	50	31	96.735672	his	01074.jpg
1479	988	145	25	96.098251	warrant	01074.jpg
385	1032	1239	40	-1.0		01074.jpg
385	1032	1239	40	-1.0		01074.jpg
385	1032	1239	40	-1.0		01074.jpg
385	1033	53	32	96.660728	for	01074.jpg
465	1033	136	31	96.638283	thirteen	01074.jpg
630	1033	118	31	96.433014	dollars	01074.jpg
775	1032	63	32	91.393295	and	01074.jpg
865	1032	203	40	91.393295	ninety-four	01074.jpg
1100	1032	149	40	96.41703	($13.94)	01074.jpg
1280	1038	89	25	96.355515	cents	01074.jpg
1397	1032	33	31	96.190887	in	01074.jpg
1460	1032	97	31	96.435196	favor	01074.jpg
1585	1033	39	30	96.769577	of	01074.jpg
383	1082	1241	41	-1.0		01074.jpg
383	1082	1241	41	-1.0		01074.jpg
383	1082	1241	41	-1.0		01074.jpg
383	1085	52	31	91.802773	W.	01074.jpg
463	1084	52	31	92.303085	W.	01074.jpg
543	1084	150	35	96.451538	Rhames,	01074.jpg
720	1084	63	30	96.322823	and	01074.jpg
810	1084	128	39	95.809105	County	01074.jpg
966	1082	177	32	96.826515	Treasurer	01074.jpg
1170	1084	36	30	96.2285	of	01074.jpg
1235	1083	68	31	95.837814	said	01074.jpg
1331	1090	119	33	96.229973	county	01074.jpg
1476	1094	64	29	96.272636	pay	01074.jpg
1568	1084	56	30	96.373009	the	01074.jpg
383	1133	847	41	-1.0		01074.jpg
383	1133	847	41	-1.0		01074.jpg
383	1133	847	41	-1.0		01074.jpg
383	1145	86	21	96.762001	same	01074.jpg
489	1135	53	30	96.788971	for	01074.jpg
559	1134	153	40	96.836052	overpaid	01074.jpg
730	1140	91	25	96.728851	taxes	01074.jpg
839	1134	118	40	96.575394	during	01074.jpg
974	1134	53	31	96.755325	the	01074.jpg
1045	1144	76	29	96.749016	year	01074.jpg
1143	1133	87	32	94.962196	1919.	01074.jpg
424	1183	884	42	-1.0		01074.jpg
424	1183	884	42	-1.0		01074.jpg
424	1183	884	42	-1.0		01074.jpg
424	1186	175	39	96.329269	Approved	01074.jpg
615	1186	53	29	96.528961	the	01074.jpg
684	1185	76	30	96.528961	26th	01074.jpg
777	1185	61	39	96.052994	day	01074.jpg
855	1185	36	31	96.286064	of	01074.jpg
909	1183	175	42	96.286064	February,	01074.jpg
1101	1185	40	31	93.218102	A.	01074.jpg
1160	1185	40	31	91.098732	D.	01074.jpg
1221	1184	87	32	96.622101	1920.	01074.jpg
914	1349	168	32	-1.0		01074.jpg
914	1349	168	32	-1.0		01074.jpg
914	1349	168	32	-1.0		01074.jpg
914	1349	67	32	96.569756	No.	01074.jpg
998	1350	84	31	96.896591	883.	01074.jpg
382	1423	1242	34	-1.0		01074.jpg
382	1423	1242	34	-1.0		01074.jpg
382	1423	1242	34	-1.0		01074.jpg
382	1424	35	33	96.70797	A	01074.jpg
433	1424	143	33	96.621384	JOINT	01074.jpg
592	1424	299	33	95.817261	RESOLUTION	01074.jpg
910	1429	40	27	96.520721	to	01074.jpg
967	1423	207	33	96.643089	Authorize	01074.jpg
1192	1424	74	32	96.712936	and	01074.jpg
1287	1423	126	33	95.698212	Direct	01074.jpg
1431	1423	66	33	96.533783	the	01074.jpg
1516	1423	108	33	96.340691	State	01074.jpg
481	1474	1145	40	-1.0		01074.jpg
481	1474	1145	40	-1.0		01074.jpg
481	1474	1145	40	-1.0		01074.jpg
481	1475	202	32	95.920624	Treasurer	01074.jpg
704	1479	40	28	96.43161	to	01074.jpg
766	1475	78	39	96.28688	Pay	01074.jpg
864	1480	40	27	96.28688	to	01074.jpg
926	1474	65	33	96.358894	the	01074.jpg
1012	1474	203	33	96.180038	Treasurer	01074.jpg
1237	1474	41	33	96.329727	of	01074.jpg
1301	1474	150	33	96.329727	Oconee	01074.jpg
1473	1474	153	40	96.783531	County	01074.jpg
481	1525	689	40	-1.0		01074.jpg
481	1525	689	40	-1.0		01074.jpg
481	1525	689	40	-1.0		01074.jpg
481	1525	152	34	96.035568	Certain	01074.jpg
656	1525	125	33	95.597145	Funds	01074.jpg
801	1526	81	32	96.631752	Due	01074.jpg
903	1525	88	33	96.236526	Said	01074.jpg
1013	1525	157	40	94.908112	County.	01074.jpg
431	1600	1195	40	-1.0		01074.jpg
431	1600	1195	40	-1.0		01074.jpg
431	1600	1195	40	-1.0		01074.jpg
431	1600	148	35	96.025101	Section	01074.jpg
603	1601	32	31	96.703156	1.	01074.jpg
658	1601	104	32	95.823517	State	01074.jpg
782	1601	203	33	96.004303	Treasurer	01074.jpg
1006	1606	40	27	95.378944	to	01074.jpg
1069	1601	114	33	95.378944	Make	01074.jpg
1206	1601	179	39	95.928551	Payment	01074.jpg
1407	1606	40	27	96.178741	to	01074.jpg
1469	1600	157	34	96.178741	Oconee	01074.jpg
383	1650	1242	43	-1.0		01074.jpg
383	1650	1242	43	-1.0		01074.jpg
383	1650	1242	43	-1.0		01074.jpg
383	1650	421	40	89.807968	County—Disposition	01074.jpg
826	1651	50	40	93.295013	by	01074.jpg
897	1651	255	40	85.255272	County.—Be	01074.jpg
1175	1653	24	31	95.514336	it	01074.jpg
1223	1653	146	31	95.709999	resolved	01074.jpg
1392	1653	42	40	96.972168	by	01074.jpg
1458	1653	53	31	92.102249	the	01074.jpg
1536	1652	89	32	92.102249	Gen-	01074.jpg
383	1702	1243	38	-1.0		01074.jpg
383	1702	1243	38	-1.0		01074.jpg
383	1702	1243	38	-1.0		01074.jpg
383	1705	65	31	97.010437	eral	01074.jpg
468	1703	170	37	95.958939	Assembly	01074.jpg
657	1703	35	30	96.393211	of	01074.jpg
712	1704	53	31	96.934288	the	01074.jpg
786	1704	89	31	96.243614	State	01074.jpg
895	1704	36	31	96.323891	of	01074.jpg
952	1704	103	31	96.316154	South	01074.jpg
1075	1703	167	32	96.031723	Carolina:	01074.jpg
1263	1703	85	32	96.028137	That	01074.jpg
1368	1704	54	31	96.821739	the	01074.jpg
1442	1702	184	33	96.264236	Treasurer	01074.jpg
383	1753	1242	41	-1.0		01074.jpg
383	1753	1242	41	-1.0		01074.jpg
383	1753	1242	41	-1.0		01074.jpg
383	1755	36	31	96.694908	of	01074.jpg
437	1755	53	30	96.608658	the	01074.jpg
510	1753	89	31	96.872086	State	01074.jpg
616	1754	35	29	96.714684	of	01074.jpg
671	1754	102	31	96.489471	South	01074.jpg
790	1755	150	31	96.423157	Carolina	01074.jpg
957	1755	49	35	96.525711	be,	01074.jpg
1023	1755	63	30	96.465454	and	01074.jpg
1103	1755	39	30	96.753212	he	01074.jpg
1161	1755	26	31	96.753212	is	01074.jpg
1204	1755	128	39	95.780266	hereby,	01074.jpg
1350	1755	192	30	96.448982	authorized	01074.jpg
1560	1757	65	29	96.195778	and	01074.jpg
384	1804	1242	41	-1.0		01074.jpg
384	1804	1242	41	-1.0		01074.jpg
384	1804	1242	41	-1.0		01074.jpg
384	1804	142	32	96.169388	directed	01074.jpg
551	1809	32	24	95.864304	to	01074.jpg
605	1814	60	29	95.864304	pay	01074.jpg
688	1815	77	20	96.595551	over	01074.jpg
786	1811	33	25	96.744278	to	01074.jpg
841	1806	53	30	96.760941	the	01074.jpg
917	1804	177	32	96.203087	Treasurer	01074.jpg
1117	1806	36	30	96.714233	of	01074.jpg
1178	1806	129	30	96.224724	Oconee	01074.jpg
1330	1812	120	33	95.922188	county	01074.jpg
1473	1806	55	30	96.474075	the	01074.jpg
1553	1816	73	20	95.206245	sum	01074.jpg
384	1854	1242	43	-1.0		01074.jpg
384	1854	1242	43	-1.0		01074.jpg
384	1854	1242	43	-1.0		01074.jpg
384	1856	37	30	96.391441	of	01074.jpg
446	1855	89	30	96.844589	three	01074.jpg
558	1854	145	32	95.953102	hundred	01074.jpg
727	1856	61	30	95.953102	and	01074.jpg
812	1861	119	35	95.807793	twenty	01074.jpg
954	1857	63	30	95.807793	and	01074.jpg
1041	1856	125	38	96.540405	64/100	01074.jpg
1193	1856	169	40	96.609467	($320.64)	01074.jpg
1391	1857	133	35	96.522034	dollars,	01074.jpg
1548	1856	78	41	96.855568	paid	01074.jpg
385	1903	1239	45	-1.0		01074.jpg
385	1903	1239	45	-1.0		01074.jpg
385	1903	1239	45	-1.0		01074.jpg
385	1912	33	24	96.934151	to	01074.jpg
440	1906	52	29	96.577805	the	01074.jpg
514	1903	176	32	96.857986	Treasurer	01074.jpg
711	1906	36	30	96.861565	of	01074.jpg
769	1907	53	30	96.587265	the	01074.jpg
845	1907	89	31	96.208328	State	01074.jpg
956	1906	36	31	96.806335	of	01074.jpg
1015	1906	102	32	96.965202	South	01074.jpg
1139	1907	150	31	96.166359	Carolina	01074.jpg
1311	1907	42	39	96.166359	by	01074.jpg
1373	1907	56	31	96.967102	the	01074.jpg
1452	1906	172	42	96.395622	Secretary	01074.jpg
385	1954	1243	44	-1.0		01074.jpg
385	1954	1243	44	-1.0		01074.jpg
385	1954	1243	44	-1.0		01074.jpg
385	1956	36	30	96.192604	of	01074.jpg
446	1956	53	30	96.278465	the	01074.jpg
521	1954	162	41	96.190987	Treasury	01074.jpg
704	1956	36	31	96.820915	of	01074.jpg
762	1957	53	30	96.676849	the	01074.jpg
837	1957	122	31	96.3899	United	01074.jpg
983	1957	116	36	96.44326	States,	01074.jpg
1122	1958	103	31	95.936699	under	01074.jpg
1247	1968	40	21	95.936699	an	01074.jpg
1311	1958	63	30	96.462242	Act	01074.jpg
1397	1958	39	31	96.547531	of	01074.jpg
1459	1957	169	41	96.396004	Congress	01074.jpg
385	2006	1243	39	-1.0		01074.jpg
385	2006	1243	39	-1.0		01074.jpg
385	2006	1243	39	-1.0		01074.jpg
385	2006	162	39	95.971283	approved	01074.jpg
570	2006	77	39	95.790947	May	01074.jpg
665	2006	73	37	95.473213	23d,	01074.jpg
761	2007	87	36	96.352188	1908,	01074.jpg
870	2007	86	31	96.084816	from	01074.jpg
976	2009	54	30	96.084816	the	01074.jpg
1051	2007	114	32	96.336174	Forest	01074.jpg
1186	2009	140	30	95.438766	Reserve	01074.jpg
1348	2007	105	33	95.37513	Fund.	01074.jpg
1499	2009	50	31	96.25058	Of	01074.jpg
1573	2015	55	26	96.873245	the	01074.jpg
387	2056	1226	42	-1.0		01074.jpg
387	2056	1226	42	-1.0		01074.jpg
387	2056	1226	42	-1.0		01074.jpg
387	2067	70	20	96.649521	sum	01074.jpg
479	2056	35	30	95.316124	of	01074.jpg
537	2056	143	37	95.245682	$320.64,	01074.jpg
702	2058	53	29	96.292984	the	01074.jpg
778	2057	177	32	95.625664	Treasurer	01074.jpg
976	2059	37	30	95.625664	of	01074.jpg
1036	2059	130	31	96.046158	Oconee	01074.jpg
1189	2066	117	32	96.046158	county	01074.jpg
1330	2060	80	29	96.448372	shall	01074.jpg
1435	2060	91	37	96.420708	place	01074.jpg
1550	2070	63	21	96.420708	one	01074.jpg
386	2107	1242	36	-1.0		01074.jpg
386	2107	1242	36	-1.0		01074.jpg
386	2107	1242	36	-1.0		01074.jpg
386	2107	69	30	95.396584	half	01074.jpg
474	2113	32	24	95.396584	to	01074.jpg
525	2108	52	29	96.198593	the	01074.jpg
596	2108	100	30	95.890366	credit	01074.jpg
714	2108	35	29	95.954407	of	01074.jpg
768	2109	52	30	96.481461	the	01074.jpg
839	2109	77	31	96.447639	road	01074.jpg
937	2109	81	31	96.63282	fund	01074.jpg
1037	2110	62	30	96.068497	and	01074.jpg
1119	2110	145	30	95.64875	one-half	01074.jpg
1283	2116	34	24	96.095901	to	01074.jpg
1335	2111	53	29	96.808456	the	01074.jpg
1410	2111	110	30	96.4851	school	01074.jpg
1544	2111	84	32	95.777161	fund	01074.jpg
386	2157	334	40	-1.0		01074.jpg
386	2157	334	40	-1.0		01074.jpg
386	2157	334	40	-1.0		01074.jpg
386	2158	36	29	96.817123	of	01074.jpg
440	2157	51	30	96.919769	the	01074.jpg
510	2157	66	31	96.142754	said	01074.jpg
594	2163	126	34	95.6474	county.	01074.jpg
429	2209	908	41	-1.0		01074.jpg
429	2209	908	41	-1.0		01074.jpg
429	2209	908	41	-1.0		01074.jpg
429	2211	172	39	96.245438	Approved	01074.jpg
624	2211	51	29	96.01133	the	01074.jpg
695	2210	74	30	96.01133	26th	01074.jpg
792	2211	61	38	96.528687	day	01074.jpg
873	2211	35	29	96.628197	of	01074.jpg
930	2209	174	41	96.249535	February,	01074.jpg
1126	2211	39	30	91.094177	A.	01074.jpg
1188	2211	38	30	91.094177	D.	01074.jpg
1251	2211	86	31	96.561371	1920.	01074.jpg
0	0	2200	2600	-1.0		01075.jpg
896	254	170	33	-1.0		01075.jpg
896	254	170	33	-1.0		01075.jpg
896	254	170	33	-1.0		01075.jpg
896	254	68	32	96.200096	No.	01075.jpg
980	255	86	32	96.685631	884.	01075.jpg
356	329	1249	40	-1.0		01075.jpg
356	329	1249	40	-1.0		01075.jpg
356	329	1249	40	-1.0		01075.jpg
356	330	36	32	96.381516	A	01075.jpg
414	329	144	34	95.705696	JOINT	01075.jpg
581	330	302	33	93.284462	RESOLUTION	01075.jpg
907	330	168	39	92.19902	Abating	01075.jpg
1099	329	153	34	95.693748	Certain	01075.jpg
1275	329	121	33	95.693748	Taxes	01075.jpg
1419	341	49	21	93.215439	on	01075.jpg
1494	329	111	39	91.757378	Prop-	01075.jpg
554	380	852	41	-1.0		01075.jpg
554	380	852	41	-1.0		01075.jpg
554	380	852	41	-1.0		01075.jpg
554	387	83	34	96.452202	erty	01075.jpg
657	381	42	33	96.359787	of	01075.jpg
719	381	116	33	96.554977	South	01075.jpg
856	381	177	33	96.329918	Carolina	01075.jpg
1053	381	147	40	96.7435	Baptist	01075.jpg
1221	380	185	41	95.522171	Hospital.	01075.jpg
400	458	1206	41	-1.0		01075.jpg
400	458	1206	41	-1.0		01075.jpg
400	458	1206	41	-1.0		01075.jpg
400	460	167	35	96.407944	Whereas,	01075.jpg
586	459	48	40	96.407944	By	01075.jpg
650	470	42	20	96.184135	an	01075.jpg
709	459	64	31	96.805008	Act	01075.jpg
790	459	37	31	96.518753	of	01075.jpg
845	459	54	31	96.405922	the	01075.jpg
917	459	138	32	96.632324	General	01075.jpg
1074	459	172	40	96.372047	Assembly	01075.jpg
1264	459	37	31	96.925018	of	01075.jpg
1322	458	103	32	96.478043	South	01075.jpg
1444	458	162	36	96.596169	Carolina,	01075.jpg
356	510	1250	41	-1.0		01075.jpg
356	510	1250	41	-1.0		01075.jpg
356	510	1250	41	-1.0		01075.jpg
356	511	165	40	96.587837	approved	01075.jpg
543	511	116	30	96.410095	March	01075.jpg
685	511	46	36	96.535286	11,	01075.jpg
758	510	87	36	96.795662	1915,	01075.jpg
868	511	53	31	96.786072	the	01075.jpg
943	517	154	34	96.114243	property	01075.jpg
1119	510	36	31	96.614731	of	01075.jpg
1179	510	103	32	96.257179	South	01075.jpg
1304	510	152	31	94.639198	Carolina	01075.jpg
1480	510	126	39	94.639198	Baptist	01075.jpg
358	562	955	40	-1.0		01075.jpg
358	562	955	40	-1.0		01075.jpg
358	562	955	40	-1.0		01075.jpg
358	562	150	40	96.10466	Hospital	01075.jpg
531	573	67	20	96.728828	was	01075.jpg
619	562	148	31	96.234848	declared	01075.jpg
790	568	130	34	96.53212	exempt	01075.jpg
944	562	86	30	95.68132	from	01075.jpg
1052	562	165	37	96.32383	taxation;	01075.jpg
1239	562	74	36	96.291466	and,	01075.jpg
399	612	1206	42	-1.0		01075.jpg
399	612	1206	42	-1.0		01075.jpg
399	612	1206	42	-1.0		01075.jpg
399	614	167	35	96.653297	Whereas,	01075.jpg
588	613	77	32	96.848717	Said	01075.jpg
683	613	139	41	96.064751	hospital	01075.jpg
843	613	86	32	96.334526	since	01075.jpg
949	613	116	31	96.220703	March	01075.jpg
1089	612	46	38	96.861763	15,	01075.jpg
1159	613	88	36	96.827339	1918,	01075.jpg
1266	614	64	30	96.539368	and	01075.jpg
1350	613	93	41	96.18853	April	01075.jpg
1468	613	25	36	95.660065	1,	01075.jpg
1517	612	88	36	96.919739	1918,	01075.jpg
355	664	1250	41	-1.0		01075.jpg
355	664	1250	41	-1.0		01075.jpg
355	664	1250	41	-1.0		01075.jpg
355	665	59	31	96.84304	has	01075.jpg
433	665	79	31	96.87088	been	01075.jpg
531	665	53	31	96.563683	the	01075.jpg
605	675	110	21	96.40155	owner	01075.jpg
734	664	36	32	95.654663	of	01075.jpg
792	670	65	25	96.359184	two	01075.jpg
876	665	122	31	96.495346	certain	01075.jpg
1018	665	62	31	96.32592	lots	01075.jpg
1100	664	37	31	96.713631	of	01075.jpg
1158	665	75	31	96.828789	land	01075.jpg
1255	665	77	31	96.483673	with	01075.jpg
1354	664	251	41	96.818314	improvements	01075.jpg
355	714	1250	43	-1.0		01075.jpg
355	714	1250	43	-1.0		01075.jpg
355	714	1250	43	-1.0		01075.jpg
355	716	152	41	96.217468	acquired	01075.jpg
520	716	43	40	96.799782	by	01075.jpg
577	716	24	31	96.627846	it	01075.jpg
617	716	87	31	92.723434	from	01075.jpg
718	715	37	33	92.723434	C.	01075.jpg
772	716	40	31	91.715866	N.	01075.jpg
828	716	97	31	96.098961	Koon	01075.jpg
940	716	64	31	96.365616	and	01075.jpg
1022	716	86	31	96.218483	from	01075.jpg
1124	716	81	31	94.682396	Mrs.	01075.jpg
1221	716	137	31	92.004524	Claudia	01075.jpg
1374	714	37	34	90.234116	E.	01075.jpg
1429	715	176	31	96.320374	Knowlton	01075.jpg
356	767	1249	40	-1.0		01075.jpg
356	767	1249	40	-1.0		01075.jpg
356	767	1249	40	-1.0		01075.jpg
356	778	42	20	96.752647	on	01075.jpg
419	767	69	32	95.504158	said	01075.jpg
508	768	101	35	95.98365	dates,	01075.jpg
631	767	219	40	96.491608	respectively,	01075.jpg
871	768	56	30	96.582993	but	01075.jpg
948	767	166	31	95.828308	inasmuch	01075.jpg
1135	778	36	21	95.828308	as	01075.jpg
1192	767	69	32	96.451614	said	01075.jpg
1281	768	62	30	96.62886	lots	01075.jpg
1363	767	64	31	96.407059	had	01075.jpg
1449	772	56	26	96.128357	not	01075.jpg
1525	767	80	31	96.720612	been	01075.jpg
356	818	1249	41	-1.0		01075.jpg
356	818	1249	41	-1.0		01075.jpg
356	818	1249	41	-1.0		01075.jpg
356	819	203	31	96.542427	transferred	01075.jpg
584	824	33	26	96.71566	to	01075.jpg
641	819	68	31	96.099655	said	01075.jpg
733	819	139	40	96.698547	hospital	01075.jpg
897	829	40	21	96.666916	on	01075.jpg
962	819	145	40	96.307007	January	01075.jpg
1135	819	25	37	95.567444	1,	01075.jpg
1187	818	89	37	96.675522	1918,	01075.jpg
1301	820	75	38	96.456085	they	01075.jpg
1403	829	84	20	95.783653	were	01075.jpg
1511	819	94	30	95.783653	listed	01075.jpg
358	870	531	38	-1.0		01075.jpg
358	870	531	38	-1.0		01075.jpg
358	870	531	38	-1.0		01075.jpg
358	870	54	31	96.871071	for	01075.jpg
436	870	146	31	95.93367	taxation	01075.jpg
611	870	53	31	96.492645	for	01075.jpg
692	870	96	38	96.524094	1918;	01075.jpg
814	871	75	36	96.913437	and,	01075.jpg
397	921	1209	42	-1.0		01075.jpg
397	921	1209	42	-1.0		01075.jpg
397	921	1209	42	-1.0		01075.jpg
397	924	168	35	96.335777	Whereas,	01075.jpg
581	922	70	31	96.934914	The	01075.jpg
667	929	59	34	96.709953	pro	01075.jpg
742	928	71	26	95.794853	rata	01075.jpg
828	922	37	31	96.207741	of	01075.jpg
881	927	91	26	94.983414	taxes	01075.jpg
992	921	52	32	94.983414	for	01075.jpg
1064	922	79	31	96.825684	1918	01075.jpg
1159	932	41	21	96.328369	on	01075.jpg
1217	922	53	31	96.479836	the	01075.jpg
1287	922	45	31	95.904076	lot	01075.jpg
1347	921	152	40	96.520576	acquired	01075.jpg
1519	921	87	31	96.247879	from	01075.jpg
355	972	1250	42	-1.0		01075.jpg
355	972	1250	42	-1.0		01075.jpg
355	972	1250	42	-1.0		01075.jpg
355	975	37	32	92.470078	C.	01075.jpg
412	975	41	31	93.058105	N.	01075.jpg
472	975	97	31	95.539574	Koon	01075.jpg
586	980	33	25	95.539574	to	01075.jpg
636	975	73	30	96.793991	date	01075.jpg
726	974	37	30	96.948616	of	01075.jpg
781	974	158	40	96.032158	purchase	01075.jpg
957	973	41	40	96.941132	by	01075.jpg
1015	973	53	31	96.670624	the	01075.jpg
1085	973	139	40	96.670624	hospital	01075.jpg
1243	984	66	20	94.91507	was	01075.jpg
1327	972	124	39	94.91507	$36.37,	01075.jpg
1469	973	65	31	96.459953	and	01075.jpg
1551	973	54	31	96.825142	the	01075.jpg
355	1024	1250	42	-1.0		01075.jpg
355	1024	1250	42	-1.0		01075.jpg
355	1024	1250	42	-1.0		01075.jpg
355	1032	59	34	94.781876	pro	01075.jpg
432	1032	71	26	94.781876	rata	01075.jpg
519	1026	36	31	96.24929	of	01075.jpg
573	1031	93	26	96.686089	taxes	01075.jpg
685	1025	54	31	96.60675	for	01075.jpg
759	1024	78	32	96.697983	1918	01075.jpg
854	1035	41	21	96.924393	on	01075.jpg
914	1025	53	30	96.013489	the	01075.jpg
986	1025	45	31	96.694038	lot	01075.jpg
1048	1024	152	40	96.5224	acquired	01075.jpg
1221	1025	86	30	95.667664	from	01075.jpg
1327	1025	82	30	95.129753	Mrs.	01075.jpg
1429	1024	176	31	95.865936	Knowlton	01075.jpg
356	1076	1085	41	-1.0		01075.jpg
356	1076	1085	41	-1.0		01075.jpg
356	1076	1085	41	-1.0		01075.jpg
356	1084	34	25	96.926666	to	01075.jpg
408	1079	73	30	96.342827	date	01075.jpg
501	1077	36	31	96.953865	of	01075.jpg
557	1077	158	40	96.237961	purchase	01075.jpg
733	1077	41	39	96.94767	by	01075.jpg
794	1077	53	30	96.708855	the	01075.jpg
866	1076	139	40	96.54155	hospital	01075.jpg
1026	1086	67	21	96.901901	was	01075.jpg
1112	1076	132	38	94.531181	$26.03;	01075.jpg
1265	1076	176	36	96.722954	therefore,	01075.jpg
405	1141	1201	35	-1.0		01075.jpg
405	1141	1201	35	-1.0		01075.jpg
405	1141	1201	35	-1.0		01075.jpg
405	1142	147	34	96.491592	Section	01075.jpg
571	1144	32	31	95.453056	1.	01075.jpg
622	1142	229	33	96.119034	Abatement	01075.jpg
868	1142	42	33	96.617714	of	01075.jpg
927	1142	153	33	96.234108	Certain	01075.jpg
1097	1141	121	34	96.42617	Taxes	01075.jpg
1236	1147	40	27	96.395851	to	01075.jpg
1293	1142	116	33	96.761078	South	01075.jpg
1428	1141	178	34	96.415146	Carolina	01075.jpg
356	1194	1249	41	-1.0		01075.jpg
356	1194	1249	41	-1.0		01075.jpg
356	1194	1249	41	-1.0		01075.jpg
356	1194	146	40	92.362106	Baptist	01075.jpg
526	1194	286	39	91.082916	Hospital.—Be	01075.jpg
836	1195	23	31	96.566933	it	01075.jpg
885	1195	146	31	96.549759	resolved	01075.jpg
1054	1195	42	40	95.817581	by	01075.jpg
1120	1195	53	31	95.817581	the	01075.jpg
1199	1194	128	37	96.437515	Senate,	01075.jpg
1351	1195	54	30	96.400772	the	01075.jpg
1430	1194	114	31	96.287598	House	01075.jpg
1567	1194	38	32	96.287598	of	01075.jpg
356	1245	1249	43	-1.0		01075.jpg
356	1245	1249	43	-1.0		01075.jpg
356	1245	1249	43	-1.0		01075.jpg
356	1247	282	41	96.522621	Representatives	01075.jpg
653	1246	210	40	92.807167	concurring:	01075.jpg
879	1245	85	32	96.623138	That	01075.jpg
978	1247	53	30	96.796135	the	01075.jpg
1046	1245	179	32	96.186378	Treasurer	01075.jpg
1243	1246	52	31	96.786057	for	01075.jpg
1313	1246	157	31	96.266739	Richland	01075.jpg
1486	1252	119	33	96.266739	county	01075.jpg
356	1297	1249	41	-1.0		01075.jpg
356	1297	1249	41	-1.0		01075.jpg
356	1297	1249	41	-1.0		01075.jpg
356	1299	49	36	96.822258	be,	01075.jpg
424	1299	64	31	96.92263	and	01075.jpg
509	1298	39	31	96.788437	he	01075.jpg
570	1298	119	40	96.317772	hereby	01075.jpg
711	1297	36	37	96.733482	is,	01075.jpg
768	1297	199	37	96.344276	authorized,	01075.jpg
991	1298	177	31	96.157066	instructed	01075.jpg
1188	1298	64	31	96.412308	and	01075.jpg
1274	1297	144	32	96.278862	directed	01075.jpg
1440	1303	33	25	96.896835	to	01075.jpg
1495	1303	110	34	96.533775	accept	01075.jpg
355	1348	1249	42	-1.0		01075.jpg
355	1348	1249	42	-1.0		01075.jpg
355	1348	1249	42	-1.0		01075.jpg
355	1350	54	31	97.007439	the	01075.jpg
433	1360	71	21	96.17424	sum	01075.jpg
528	1349	37	31	96.789925	of	01075.jpg
589	1348	115	40	96.819611	$36.37	01075.jpg
